CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,PROD_GRP,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2155,Sewell's Sea Safari Eco-Tour,Science & Nature ;,"6409 Bay St, West Vancouver, BC",6409 Bay St,6409 Bay St,V7W3H5,West Vancouver,,,,www.sewellsmarina.com,,49.3746962,-123.2737389,Wildlife Viewing - Other ; Cruises & Boat Tours ; Sailing ; ,20181201072717,,http://www.facebook.com/sewellsmarina,4543069,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/sewellsmarina,,2705,1198089.7180000013,488077.10199999996
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2156,Shannon Falls Provincial Park,Parks - Provincial ;,"2 Km South Of Squamish, Squamish, BC","4th Floor, 2975 Jutland Rd",2 Km South Of Squamish,V8B0A3,Squamish,,,,,,49.6645169,-123.16703799999999,,20181201072716,,http://www.facebook.com/YourBCParks,4552361,Activity / Attraction,Vancouver Coast and Mountains, ,,2087,1204549.6940000008,520570.49800000247
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2157,Shannon Lake Golf Club,Golf - Golf Courses ;,"2649 Shannon Lake Rd, West Kelowna, BC",2649 Shannon Lake Rd,2649 Shannon Lake Rd,V4T1V6,West Kelowna,,,,www.shannonlakegolf.com,,49.856361,-119.61760100000001,Golf - Golf Driving Ranges ; ,20181201072718,,https://www.facebook.com/ShannonLakeGolfCourse,4554982,Golf Courses,Thompson Okanagan,https://twitter.com/ShannonLakeGolf,,3613,1458409.585999999,558487.2060000002
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2158,Shaw Centre for the Salish Sea,Aquariums ;,"9811 Seaport Pl, Sidney, BC",9811 Seaport Pl,9811 Seaport Pl,V8L4X3,Sidney,,,,http://salishseacentre.org/,,48.64924,-123.395058,Science & Nature ; Wildlife Viewing - Other ; Museums ; ,20181201072718,,http://www.facebook.com/oceandiscovery,4556347,Activity / Attraction,Vancouver Island,https://twitter.com/#!/OceanDiscovery,,3037,1192243.042,407224.3719999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2159,Shearwater Resort Adventure Vacations,Fishing - Saltwater ;,"Denny Island, Shearwater, BC",Denny Island,Denny Island,V0T1B0,Shearwater,,,,www.shearwater.ca,,52.1118688,-127.9403181,Wildlife Viewing - Bear Watching ; Wildlife Viewing - Whale Watching ; Hot Springs ; ,20181201072717,,http://www.facebook.com/FishingBC,4577329,Activity / Attraction,Cariboo Chilcotin Coast,https://twitter.com/ShearwaterBC,,2781,867350.4260000016,790796.0559999989
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2160,Shuswap Lake Estates Golf and Country Club,Golf - Golf Courses ;,"2404 Centennial Dr, Blind Bay, BC","2404 Centennial Dr, Blind Bay, BC",2404 Centennial Dr,V0E1H0,Blind Bay,,,,www.shuswaplakeestates.com,,50.8695095,-119.3831391,Golf - Golf Driving Ranges ; ,20181201072716,,https://www.facebook.com/pages/Shuswap-Lake-Estates-Golf-and-Country-Club/356770847405,4582242,Golf Courses,Thompson Okanagan, ,,1411,1464678.6429999985,672284.9230000004
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2161,Shuswap Lake Provincial Park,Parks - Provincial ;,"Hwy 1, Squilax, BC","4th Floor, 2975 Jutland Rd",Hwy 1,V0E1M3,Squilax,,,,www.bcparks.ca,,50.9467476,-119.3664551,,20181201072718,,http://www.facebook.com/YourBCParks,4545368,Activity / Attraction,Thompson Okanagan, ,,3699,1465042.1159999995,680957.6400000025
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2162,Shuswap Native Village,Historic & Heritage Sites - Aboriginal ;,"Junction Hwy 97/99, Cache Creek, BC","Junction Hwy 97/99, Cache Creek, BC",Junction Hwy 97/99,V0K1H0,Cache Creek,,,,wwwhatcreekranch.com,,50.8805102,-121.41952,Historic & Heritage Sites ; Museums - Aboriginal Museums ; ,20181201072717,,http://www.facebook.com/hatcreekranch,4569485,Activity / Attraction,Thompson Okanagan,https://twitter.com/hatcreekranch,,2683,1321835.7710000004,662193.0259999931
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2163,Shuswap Regional Airport (CZAM),Airports ;,"4350 - 20th St SE, Salmon Arm, BC","4350 - 20th St SE, Salmon Arm, BC",4350 - 20th St SE,V1E4N2,Salmon Arm,,,,,,50.6853052,-119.2358302,,20181201072716,, ,4595483,Transportation,Thompson Okanagan, ,,1785,1476949.1120000007,652847.2659999952
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2164,Sicamous Visitor Centre,Visitor Services ;,"11-1133 Eagle Pass Way, Sicamous, BC","11-1133 Eagle Pass Way, Sicamous, BC",11-1133 Eagle Pass Way,V0E2V0,Sicamous,,,,www.sicamouschamber.bc.ca,,50.8347951,-118.9783775,,20181201072717,,https://www.facebook.com/sicamousvisitors/,4548157,Activity / Attraction,Thompson Okanagan, ,,2415,1493395.8010000004,671176.438000002
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2165,Sidney Visitor Centre,Visitor Services ;,"2281 Beacon Ave, Sidney, BC",2281 Beacon Ave,2281 Beacon Ave,V8L1X7,Sidney,,,,www.peninsulachamber.ca,,48.6487469,-123.4044919,,20181201072716,,https://www.facebook.com/DistinctlySidney/,4547980,Activity / Attraction,Vancouver Island,https://twitter.com/MySidneyBC,,2595,1191549.1450000003,407144.0999999996
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2166,Sidney Whale Watching,Wildlife Viewing - Whale Watching ;,"2537 Beacon Avenue, Sidney, BC",2537 Beacon Avenue,2537 Beacon Avenue,V8L1Y3,Sidney,,,,www.sidneywhalewatching.com,,48.6489319,-123.394576,Wildlife Viewing - Other ; Kayaking & Canoeing - Ocean ; Sightseeing Tours - Aborginal ; ,20181201072717,,https://www.facebook.com/SidneyWhaleWatching,4584102,Activity / Attraction,Vancouver Island, ,,2797,1192279.855,407191.50399999786
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2167,Sightseeing Victoria - Gray Line,Bus / Coach / Shuttle ;,"4196 Glanford Ave, Victoria, BC",4196 Glanford Ave,4196 Glanford Ave,V8Z4B6,Victoria,,,,www.wilsonstransportation.com,,48.4805341,-123.3910125,Gardens ; Historic & Heritage Sites ; Sightseeing Tours ; ,20181201072716,,https://www.facebook.com/GrayLineVictoria,4582942,Transportation,Vancouver Island,http://twitter.com/graylinevic,,2061,1193231.3839999987,388523.5990000013
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2168,Sigh-wash Spa at Siwash Lake Ranch,Wellness Retreats ;,"Siwash Lake Ranch Rd, 70 Mile House, BC","Siwash Lake Ranch Rd, 70 Mile House, BC",Siwash Lake Ranch Rd,V0K2K0,70 Mile House,,,,,,51.3008203,-121.0565662,Guest & Dude Ranches ; Horseback Riding ; Spas ; ,20181201072718,,http://www.facebook.com/SiwashLakeWildernessResort,4577659,Activity / Attraction,Cariboo Chilcotin Coast,http://twitter.com/SiwashLake,,3435,1344031.5490000013,710607.0689999992
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2169,Silver Lake Camp,Science & Nature ;,"4225 Silver Lake Resort Road, Peachland, BC",105A-4200 Beach Ave,4225 Silver Lake Resort Road,V0H1X6,Peachland,,,,www.silverlakecamp.net,,49.8336866,-119.8491669,Activity Zones - Outdoor ; Fishing - Freshwater ; Kayaking & Canoeing - Lake ; ,20181201072718,,https://www.facebook.com/silverlakepeachland,4612378,Activity / Attraction,Thompson Okanagan, ,,3553,1442039.066,554502.8329999996
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2170,Silver Star Mountain Resort,Skiing & Snowboarding ;,"123 Shortt St, Silver Star Mountain Resort, BC","123 Shortt St, Silver Star Mountain Resort, BC",123 Shortt St,V1B3M1,Silver Star Mountain Resort,,,,http://www.skisilverstar.com,,50.3028255,-119.21071,Cross Country Skiing ; Sleigh Ride Tours ; Snowshoeing ; ,20181201072717,,http://.www.facebook.com/SilverStarMtnResort,4543415,Skiing & Snowboarding,Thompson Okanagan,https://twitter.com/silverstarmr,,3293,1482791.3520000004,610642.5479999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2171,Silver Star Mountain Resort - Summer,Mountain Biking ;,"123 Shortt St, Silver Star Mountain Resort, BC","123 Shortt St, Silver Star Mountain Resort, BC",123 Shortt St,V1B3M1,Silver Star Mountain Resort,,,,http://www.skisilverstar.com,,50.3028255,-119.21071,Hiking - Hiking ; Biking - Cycling ; ,20181201072716,,https://www.facebook.com/SilverStarBikePark/,4543816,Activity / Attraction,Thompson Okanagan,http://www.twitter.com/SilverStarbike,,2141,1482791.3520000004,610642.5479999995
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2172,Silver Tip Lodge Heliskiing Ltd.,Heli Skiing ;,"East Arm, Quesnel Lake, BC",Unit 1 - 3570 Woodsdale Road,East Arm,V0L1L0,Quesnel Lake,,,,www.silvertipheliskiing.com,,52.6022445,-120.426493,Fishing - Freshwater ; Hiking - Hiking ; ,20181201072718,,http://www.facebook.com/silvertipheliskiing,4602251,Activity / Attraction,Cariboo Chilcotin Coast,http://www.twitter.com/silvertipheli,,3649,1376385.542,858483.0859999992
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2173,Silversides Fishing Adventures,Fishing - Freshwater ;,"28 N Cassiar Street, Vancouver, BC",28 N Cassiar Street,28 N Cassiar Street,V5K3P1,Vancouver,,,,http://www.silversidesfishing.com/,,49.285173,-123.030627,Fishing - Saltwater ; Wildlife Viewing - Bird Watching ; Sightseeing Tours ; ,20181201072717,,https://www.facebook.com/VancouverFishingGuides,4569921,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/sturgeonguide,,2437,1216161.407,478848.34800000396
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2174,Singletree Winery,Wineries ;,"5782 Mount Lehman Rd, Abbotsford, BC",5782 Mount Lehman Rd,5782 Mount Lehman Rd,V4X1V4,Abbotsford,,,,http://singletreewinery.com,,49.1042419,-122.3820208,,20181201072717,,https://www.facebook.com/singletreewinery,4592055,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/SingletreeWine,,2925,1264367.444000001,460969.72899999935
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2175,Sink or Swim Scuba,SCUBA Diving ;,"#2- 4131 Mostar Rd, Nanaimo, BC",#2- 4131 Mostar Rd,#2- 4131 Mostar Rd,V9T6A6,Nanaimo,,,,www.sosscuba.ca,,49.2086822,-124.0357304,Activity Zones - Outdoor ; Surfing & Water Sports ; ,20181201072717,,https://www.facebook.com/sosscuba,4569862,Activity / Attraction,Vancouver Island, ,,2783,1143252.2819999994,467802.9330000039
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2176,Sins of the City Walking Tours,Walking Tours ;,"240 East Cordova St., Vancouver, BC",240 East Cordova St.,240 East Cordova St.,V6A1L3,Vancouver,,,,http://sinsofthecity.ca,,49.2820785,-123.098221,Museums ; Historic & Heritage Sites ; Sightseeing Tours ; ,20181201072716,,http://www.facebook.com/policemuseum,4612003,Activity / Attraction,Vancouver Coast and Mountains,http://www.twitter.com/policemuseum,,2347,1211257.645999999,478300.74099999946
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2177,Skaha Rock Adventures Ltd.,Rock Climbing & Mountaineering ;,"Skaha Bluffs Provicial Park, Penticton, BC",113 - 437 Martin St,Skaha Bluffs Provicial Park,V2A8W6,Penticton,,,,www.skaharockclimbing.com,,49.4347337,-119.5436993,Hiking - Hiking ; ,20181201072716,, ,4576732,Activity / Attraction,Thompson Okanagan, ,,1351,1467971.9149999984,512289.22899999935
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2178,Skeena Cat Skiing,Cat Skiing ;,"#87 Moricetown FSR, New Hazelton, BC","#87 Moricetown FSR, New Hazelton, BC",#87 Moricetown FSR,V0J2J0,New Hazelton,,,,www.skeenacatskiing.ca,,55.5331978,-127.4410365,Backcountry Skiing ; Skiing & Snowboarding ; ,20181201072716,,https://www.facebook.com/SkeenaCatskiing,4576762,Activity / Attraction,Northern British Columbia,https://twitter.com/SkeenaCatSkiing,,2349,909248.9529999992,1171670.6909999987
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2179,Skimmerhorn Winery and Vineyard,Wineries ;,"1218 - 27th Avenue S., Creston, BC",1218 - 27th Avenue S.,1218 - 27th Avenue S.,V0B1G1,Creston,,,,www.skimmerhorn.ca,,49.078292,-116.491378,,20181201072718,,https://www.facebook.com/Skimmerhorn-Winery-Vineyard-Ltd-155178887891185/,4613287,Activity / Attraction,Kootenay Rockies, ,,3537,1693399.8530000001,497968.3270000033
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2180,Skookumchuck Narrows Provincial Park,Parks - Provincial ;,"Hwy 101, Past Sechelt, Egmont, BC","4th Floor, 2975 Jutland Rd","Hwy 101, Past Sechelt",V0N1N0,Egmont,,,,,,49.7413127,-123.9091796,,20181201072718,,http://www.facebook.com/YourBCParks,4552327,Activity / Attraction,Vancouver Coast and Mountains, ,,3721,1150730.6980000003,527241.5890000006
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2181,Sky Zone Surrey Trampoline Park,Activity Zones - Paintball & Laser Tag ;,"11125 - 124th St, Surrey, BC",11125 - 124th St,11125 - 124th St,V3V4V1,Surrey,,,,https://www.skyzone.com/ca-surrey,,49.1631669,-122.8791039,Amusement Parks ; ,20181201072717,,https://www.facebook.com/SkyZoneSurrey/,4612269,Activity / Attraction,Vancouver Coast and Mountains, ,,2655,1227782.2689999985,465780.45100000314
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2182,Skydive Vancouver,Skydiving ;,"5112 Gladwin Rd, Abbotsford, BC",1792 Alberni St,5112 Gladwin Rd,V4X1X8,Abbotsford,,,,www.vancouver-skydiving.bc.ca,,49.094693,-122.316371,,20181201072717,,https://www.facebook.com/skydivevancouver.ca,4566984,Activity / Attraction,Vancouver Coast and Mountains, ,,2487,1269215.3839999987,460157.8200000003
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2183,Skydive Vancouver Island,Skydiving & Gliding ;,"1000 Ravensbourne Lane, Qualicum Beach, BC",1000 Ravensbourne Lane,1000 Ravensbourne Lane,V9K1P9,Qualicum Beach,,,,http://www.skydivevancouverisland.com/,,49.3388439,-124.3935534,Flightseeing Tours ; Activity Zones - Outdoor ; Sightseeing Tours ; ,20181201072716,,https://www.facebook.com/SkydiveVancouverIsland,4591936,Activity / Attraction,Vancouver Island,http://twitter.com/SkydiveVanIsle,,1371,1116833.406,481603.82199999504
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2184,SkyTrek Adventure Park,Ziplining & Bungee Jumping ;,"7060 Trans-Canada Hwy, Revelstoke, BC",PO Box 2938,7060 Trans-Canada Hwy,V0E2S0,Revelstoke,,,,www.enchantedforestbc.com,,51.0017987,-118.1917732,Activity Zones - Outdoor ; ,20181201072716,,http://www.facebook.com/skytrekadventurepark,4547480,Activity / Attraction,Kootenay Rockies,http://twitter.com/SkyTrekAP,,2001,1546408.9480000008,695448.5619999999
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2185,Slocan Tourist/Visitor Info Booth,Visitor Services ;,"1020 Giffin Ave, Slocan, BC","1020 Giffin Ave, Slocan, BC",1020 Giffin Ave,V0G2C0,Slocan,,,,www.slocancity.com,,49.7630658,-117.4646128,,20181201072717,, ,4553676,Activity / Attraction,Kootenay Rockies, ,,2975,1613638.7200000011,564472.4430000009
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2186,Smithers Regional Airport (YYD),Airports ;,"Suite 1, 6421 Airport Rd, Smithers, BC","Suite 1, 6421 Airport Rd","Suite 1, 6421 Airport Rd",V0J2N0,Smithers,,,,www.smithers.ca/airport/,,54.82528,-127.18270000000001,,20181201072717,, ,4595814,Transportation,Northern British Columbia, ,,3329,924196.2219999989,1092359.8450000025
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2187,Smithers Visitor Centre,Visitor Services ;,"1411 Court St, Smithers, BC","1411 Court St, Smithers, BC",1411 Court St,V0J2N0,Smithers,,,,www.smitherschamber.com,,54.782762999999996,-127.166428,,20181201072716,,https://www.facebook.com/SmithersChamber/,4548293,Activity / Attraction,Northern British Columbia, ,,2207,925160.867000001,1087597.2569999974
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2188,SnowBus,Bus / Coach / Shuttle ;,"321 Water St, Vancouver, BC","321 Water St, Vancouver, BC",321 Water St,V6B1B8,Vancouver,,,,westcoastsightseeing.com,,49.2878648,-123.1143808,,20181201072717,,https://www.facebook.com/pages/SnowBus/283746518326860,4565300,Transportation,Vancouver Coast and Mountains,http://twitter.com/SnowBus/,,2305,1210055.6199999992,478895.07000000123
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2189,Snowpeak Rentals,Snowmobiling ;,"1416 Golden View Rd, Golden, BC",1416 Golden View Rd,1416 Golden View Rd,V0A1H1,Golden,,,,www.snowpeakrentals.com,,51.3008538,-116.9497154,,20181201072717,,https://www.facebook.com/snowpeakrentals,4577210,Activity / Attraction,Kootenay Rockies, ,,2789,1628638.259,738832.4840000002
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2190,Sointula Tourist/Visitor Info Booth,Visitor Services ;,"165 - 1st St, Sointula, BC","165 - 1st St, Sointula, BC",165 - 1st St,V0N3E0,Sointula,,,,www.sointulainfo.ca,,50.626905,-127.0174188,,20181201072718,,https://www.facebook.com/pages/Sointula-Resource-Center/316905738429741,4556991,Activity / Attraction,Vancouver Island, ,,3711,928060.436000001,624059.3839999968
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2191,Sonoran Estate Winery,Wineries ;,"21606 Bridgeman Road, Summerland, BC",21606 Bridgeman Road,21606 Bridgeman Road,V0H1Z6,Summerland,,,,www.Sonoranestate.com,,49.576965799999996,-119.6536983,,20181201072718,,https://www.facebook.com/pages/Sonoran-Estate-Winery/78681353937,4555771,Activity / Attraction,Thompson Okanagan,https://twitter.com/sonoranwinery,,3055,1458605.0429999994,527314.1530000037
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2192,Sonseekersridge Golf Course,Golf - Golf Courses ;,"247 Black Rd, Salmon Arm, BC",247 Black Rd,247 Black Rd,V1E2P6,Salmon Arm,,,,www.sonseekersridgegolf.com,,50.6645093,-119.17562699999999,,20181201072715,, ,4565926,Golf Courses,Thompson Okanagan, ,,1623,1481403.8379999988,650950.3360000001
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2193,Sooke Region Museum,Museums ;,"2070 Phillips Rd, Sooke, BC","2070 Phillips Rd, Sooke, BC",2070 Phillips Rd,V9Z0Y3,Sooke,,,,www.sookeregionmuseum.com,,48.3974868,-123.7110848,Art Galleries ; ,20181201072718,,http://www.facebook.com/pages/Sooke-Region-Museum/118482471530145,4567453,Activity / Attraction,Vancouver Island, ,,3597,1169832.3800000004,378492.93799999915
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2194,Sooke Visitor Centre,Visitor Services ;,"2070 Phillips Rd, Sooke, BC","2070 Phillips Rd, Sooke, BC",2070 Phillips Rd,V9Z0Y3,Sooke,,,,www.sookeregionmuseum.com,,48.3974868,-123.7110848,,20181201072716,,http://www.facebook.com/pages/Sooke-Region-Museum/118482471530145,4547981,Activity / Attraction,Vancouver Island, ,,2131,1169832.3800000004,378492.93799999915
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2195,South Cariboo Regional Airport (ZML),Airports ;,"4807 Telqua Dr, 108 Mile Ranch, BC",4807 Telqua Dr,4807 Telqua Dr,V0K2Z0,108 Mile Ranch,,,,www.cariboord.bc.ca/services/airports/anahim-lake-airport,,51.742483,-121.3380503,,20181201072716,, ,4595442,Transportation,Cariboo Chilcotin Coast, ,,2345,1321232.6870000015,758384.2550000008
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2196,South Chilcotin Mountains Provincial Park,Parks - Provincial ;,"10 Km West Of Gold Bridge, Gold Bridge, BC","4th Fl, 2975 Jutland Rd",10 Km West Of Gold Bridge,V0K1P0,Gold Bridge,,,,www.bcparks.ca,,51.0413939,-122.9699707,,20181201072718,,http://www.facebook.com/YourBCParks,4551685,Activity / Attraction,Cariboo Chilcotin Coast, ,,3715,1212214.2640000011,674235.898000001
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2197,South Saltspring Culinary Tours,Culinary Tours ;,"146 Natalie Lane, Salt Spring Island, BC",146 Natalie Lane,146 Natalie Lane,V8K2C6,Salt Spring Island,,,,www.gopacgolf.com,,48.8118379,-123.4637955,,20181201072716,, ,4611497,Activity / Attraction,Vancouver Island, ,,1505,1186525.8800000018,425080.0639999956
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2198,Sparwood Visitor Centre,Visitor Services ;,"141A Aspen Dr, Sparwood, BC","141A Aspen Dr, Sparwood, BC",141A Aspen Dr,V0B2G0,Sparwood,,,,www.sparwoodchamber.bc.ca,,49.73178,-114.884525,,20181201072717,,http://www.facebook.com/Sparwood Chamber of Commerce,4548254,Activity / Attraction,Kootenay Rockies, ,,2733,1798326.102000001,586759.8139999984
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2199,Spatsizi Plateau Wilderness Provincial Park,Parks - Provincial ;,"Hwy 37, Iskut, BC","4th Floor, 2975 Jutland Rd",Hwy 37,V0J1K0,Iskut,,,,www.bcparks.ca,,57.5040202,-128.3972168,,20181201072718,,http://www.facebook.com/YourBCParks,4545292,Activity / Attraction,Northern British Columbia, ,,3545,856495.6649999991,1393073.626000002
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2200,Sperling Vineyards,Wineries ;,"1405 Pioneer Rd, Kelowna, BC",1405 Pioneer Rd,1405 Pioneer Rd,V1W4M6,Kelowna,,,,www.sperlingvineyards.com,,49.851662,-119.462321,,20181201072718,,https://www.facebook.com/SperlingVineyards,4570818,Activity / Attraction,Thompson Okanagan,https://twitter.com/SperlingVyds,,3051,1469579.2650000001,558984.578999998
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2201,SpierHead Winery,Wineries ;,"3950 Spiers Rd, Kelowna, BC",3950 Spiers Rd,3950 Spiers Rd,V1W4B3,Kelowna,,,,www.spierheadwinery.com,,49.83996,-119.431073,,20181201072716,, ,4570112,Activity / Attraction,Thompson Okanagan,https://twitter.com/spierheadwinery,,2215,1471937.8530000006,557896.6180000016
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2202,Spirit Bear Lodge,Wildlife Viewing - Bear Watching ;,"Box 401, Klemtu, BC",1111 Sandpines Crescent,Box 401,V0T1L0,Klemtu,,,,www.spiritbear.com,,52.5947063,-128.5276794,Sightseeing Tours - Aborginal ; ,20181201072716,,http://www.facebook.com/spiritbearadventures,4557850,Activity / Attraction,Cariboo Chilcotin Coast,http://www.twitter.com/spiritbearbc,,1881,829132.6300000006,845868.9119999986
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2203,Spirit Eagle Experiences,Historic & Heritage Sites - Aboriginal ;,"House 741, Ahousat, BC",House 741,House 741,V0R1A0,Ahousat,,,,http://www.spiriteagle.ca,,49.275102,-126.0637832,Artists - Aboriginal ; Wildlife Viewing - Bird Watching ; Sightseeing Tours - Aborginal ; ,20181201072716,, ,4581574,Activity / Attraction,Vancouver Island, ,,1951,995354.4059999987,473197.27299999725
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2204,Spirit of the West Adventures,Kayaking & Canoeing - Ocean ;,"1313 Cramer Rd, Heriot Bay, BC",Box 569,1313 Cramer Rd,V0P1H0,Heriot Bay,,,,www.kayakingtours.com,,50.0902366,-125.1967362,Wildlife Viewing - Whale Watching ; Wildlife Viewing - Other ; ,20181201072717,,https://www.facebook.com/spiritofthewest,4587486,Activity / Attraction,Vancouver Island,https://twitter.com/kayakingtours,,2735,1057475.4759999996,564147.6079999926
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2205,Sports Rent,Cycling ;,"1950 Government St, Victoria, BC",1950 Government St,1950 Government St,V8T4N8,Victoria,,,,www.sportsrentbc.com,,48.4311005,-123.3672286,Surfing & Water Sports ; Biking - Mountain Biking ; Hiking - Hiking ; ,20181201072718,,https://www.facebook.com/pages/Sports-Rent-Victoria-BC/174715102579252,4570184,Activity / Attraction,Vancouver Island, ,,3077,1195196.0639999986,383107.02800000086
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,2206,Spring Lake Ranch,Guest/Dude Ranches ;,"5770 Spring Lake Rd, 100 Mile House, BC","5770 Spring Lake Rd, 100 Mile House, BC",5770 Spring Lake Rd,V0K2E0,100 Mile House,,,,,,51.7742034,-121.3927062,Horseback Riding ; Cross Country Skiing ; Kayaking & Canoeing - Lake ; ,20181201072717,, ,4567716,Activity / Attraction,Cariboo Chilcotin Coast, ,,2285,1317242.0380000004,761665.5009999974
